feature_id,角色域,一级功能,二级功能,三级功能,四级功能,功能点,功能说明,优先级,验收要点,备注,是否有原型,开发是否已实现,版本
SAL-007-01,销售侧,佣金,佣金明细,佣金流水,展示佣金汇总,展示佣金汇总,展示本月预估、待确认、已确认、已发放和回退金额。,T0,汇总金额由流水聚合得到。,不做复杂申诉,http://localhost:5160/sales/commission http://localhost:5160/sales/commissions,是,v1.0
SAL-007-02,销售侧,佣金,佣金明细,佣金流水,查询佣金流水,查询佣金流水,按时间、客户、订单和状态筛选佣金记录。,T0,筛选结果与条件匹配。,不做复杂申诉,http://localhost:5160/sales/commission http://localhost:5160/sales/commissions,是,v1.0
SAL-007-03,销售侧,佣金,佣金明细,佣金流水,查看佣金计算依据,查看佣金计算依据,展示订单金额、佣金率、规则和计算金额。,T0,销售能解释每笔佣金来源。,不做复杂申诉,http://localhost:5160/sales/commission http://localhost:5160/sales/commissions,是,v1.0
SAL-007-04,销售侧,佣金,佣金明细,佣金流水,导出佣金明细,导出佣金明细,按筛选条件导出佣金 CSV。,T0,导出内容与页面结果一致。,不做复杂申诉,http://localhost:5160/sales/commission http://localhost:5160/sales/commissions,否,v1.1
SAL-007-05,销售侧,佣金,佣金明细,佣金流水,展示退款回退,展示退款回退,订单退款后展示 reverted 或扣减记录。,T0,回退金额在汇总中同步扣减。,不做复杂申诉,http://localhost:5160/sales/commission http://localhost:5160/sales/commissions,否,v1.1
SAL-008-01,销售侧,线索,咨询工单池,线索跟进,展示核心数据,展示核心数据,销售查看分配给自己的官网咨询和待跟进线索：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,Beta1 可由后台分配替代,http://localhost:5160/sales/leads,是,v1.0
SAL-008-02,销售侧,线索,咨询工单池,线索跟进,支持搜索筛选,支持搜索筛选,销售查看分配给自己的官网咨询和待跟进线索：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,Beta1 可由后台分配替代,http://localhost:5160/sales/leads,是,v1.0
SAL-008-03,销售侧,线索,咨询工单池,线索跟进,查看详情或下钻,查看详情或下钻,销售查看分配给自己的官网咨询和待跟进线索：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,Beta1 可由后台分配替代,http://localhost:5160/sales/leads,是,v1.0
SAL-008-04,销售侧,线索,咨询工单池,线索跟进,展示状态与异常,展示状态与异常,销售查看分配给自己的官网咨询和待跟进线索：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,Beta1 可由后台分配替代,http://localhost:5160/sales/leads,是,v1.0
SAL-008-05,销售侧,线索,咨询工单池,线索跟进,处理空状态和加载失败,处理空状态和加载失败,销售查看分配给自己的官网咨询和待跟进线索：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,Beta1 可由后台分配替代,http://localhost:5160/sales/leads,是,v1.0
SAL-009-01,销售侧,个人中心,资料与邀请码,个人资料,展示核心数据,展示核心数据,销售查看个人资料、邀请码和基础业绩信息：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,不阻断主流程,http://localhost:5160/sales/profile,是,v1.0
SAL-009-02,销售侧,个人中心,资料与邀请码,个人资料,支持搜索筛选,支持搜索筛选,销售查看个人资料、邀请码和基础业绩信息：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,不阻断主流程,http://localhost:5160/sales/profile,否,v1.1
SAL-009-03,销售侧,个人中心,资料与邀请码,个人资料,查看详情或下钻,查看详情或下钻,销售查看个人资料、邀请码和基础业绩信息：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,不阻断主流程,http://localhost:5160/sales/profile,是,v1.0
SAL-009-04,销售侧,个人中心,资料与邀请码,个人资料,展示状态与异常,展示状态与异常,销售查看个人资料、邀请码和基础业绩信息：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,不阻断主流程,http://localhost:5160/sales/profile,是,v1.0
SAL-009-05,销售侧,个人中心,资料与邀请码,个人资料,处理空状态和加载失败,处理空状态和加载失败,销售查看个人资料、邀请码和基础业绩信息：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,不阻断主流程,http://localhost:5160/sales/profile,否,v1.1
ADM-002-01,官方管理员后台,企业管理,企业列表,客户管理,展示核心数据,展示核心数据,官方管理员查看和管理所有企业客户、销售归属和席位摘要：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,支持线下签约补录,http://localhost:5160/admin/tenants,是,v1.0
ADM-002-02,官方管理员后台,企业管理,企业列表,客户管理,支持搜索筛选,支持搜索筛选,官方管理员查看和管理所有企业客户、销售归属和席位摘要：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,支持线下签约补录,http://localhost:5160/admin/tenants,是,v1.0
ADM-002-03,官方管理员后台,企业管理,企业列表,客户管理,查看详情或下钻,查看详情或下钻,官方管理员查看和管理所有企业客户、销售归属和席位摘要：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,支持线下签约补录,http://localhost:5160/admin/tenants,是,v1.0
ADM-002-04,官方管理员后台,企业管理,企业列表,客户管理,展示状态与异常,展示状态与异常,官方管理员查看和管理所有企业客户、销售归属和席位摘要：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,支持线下签约补录,http://localhost:5160/admin/tenants,是,v1.0
ADM-003-01,官方管理员后台,企业管理,企业详情,客户档案,展示基础信息,展示基础信息,官方管理员查看企业基础信息、管理员、订单、席位和开通状态：展示基础信息。,T0,用户可以完成“展示基础信息”，且结果符合业务规则。,高风险代登录分离,/,是,v1.0
ADM-003-02,官方管理员后台,企业管理,企业详情,客户档案,展示关联业务数据,展示关联业务数据,官方管理员查看企业基础信息、管理员、订单、席位和开通状态：展示关联业务数据。,T0,用户可以完成“展示关联业务数据”，且结果符合业务规则。,高风险代登录分离,/,是,v1.0
ADM-003-03,官方管理员后台,企业管理,企业详情,客户档案,支持编辑或备注,支持编辑或备注,官方管理员查看企业基础信息、管理员、订单、席位和开通状态：支持编辑或备注。,T0,用户可以完成“支持编辑或备注”，且结果符合业务规则。,高风险代登录分离,/,是,v1.0
ADM-003-04,官方管理员后台,企业管理,企业详情,客户档案,展示操作历史,展示操作历史,官方管理员查看企业基础信息、管理员、订单、席位和开通状态：展示操作历史。,T0,用户可以完成“展示操作历史”，且结果符合业务规则。,高风险代登录分离,/,否,v2.0
ADM-003-05,官方管理员后台,企业管理,企业详情,客户档案,处理异常状态,处理异常状态,官方管理员查看企业基础信息、管理员、订单、席位和开通状态：处理异常状态。,T0,用户可以完成“处理异常状态”，且结果符合业务规则。,高风险代登录分离,/,是,v1.0
ADM-004-01,官方管理员后台,订单与财务,订单总览,订单列表,查看待处理列表,查看待处理列表,官方管理员查看客户订单、支付状态、开通任务和异常状态：查看待处理列表。,T0,用户可以完成“查看待处理列表”，且结果符合业务规则。,与对公审核和开通任务联动,http://localhost:5160/admin/orders,是,v1.0
ADM-004-02,官方管理员后台,订单与财务,订单总览,订单列表,查看审核材料,查看审核材料,官方管理员查看客户订单、支付状态、开通任务和异常状态：查看审核材料。,T0,用户可以完成“查看审核材料”，且结果符合业务规则。,与对公审核和开通任务联动,http://localhost:5160/admin/orders,否,v1.1
ADM-004-03,官方管理员后台,订单与财务,订单总览,订单列表,提交通过结果,提交通过结果,官方管理员查看客户订单、支付状态、开通任务和异常状态：提交通过结果。,T0,用户可以完成“提交通过结果”，且结果符合业务规则。,与对公审核和开通任务联动,http://localhost:5160/admin/orders,是,v1.0
ADM-004-04,官方管理员后台,订单与财务,订单总览,订单列表,提交驳回结果,提交驳回结果,官方管理员查看客户订单、支付状态、开通任务和异常状态：提交驳回结果。,T0,用户可以完成“提交驳回结果”，且结果符合业务规则。,与对公审核和开通任务联动,http://localhost:5160/admin/orders,否,v1.1
ADM-004-05,官方管理员后台,订单与财务,订单总览,订单列表,记录审核日志,记录审核日志,官方管理员查看客户订单、支付状态、开通任务和异常状态：记录审核日志。,T0,用户可以完成“记录审核日志”，且结果符合业务规则。,与对公审核和开通任务联动,http://localhost:5160/admin/orders,否,v1.1
ADM-005-01,官方管理员后台,订单与财务,公账汇款审核,凭证审核,查看待审核订单列表,查看待审核订单列表,展示待对公审核订单、客户、金额、备注号和提交时间。,T0,审核人员能定位待处理订单。,Beta1 核心页面,http://localhost:5160/admin/orders/bank-transfer-review,是,v1.0
ADM-005-02,官方管理员后台,订单与财务,公账汇款审核,凭证审核,查看付款凭证,查看付款凭证,打开凭证文件、汇款备注和客户提交说明。,T0,凭证能正常预览或下载。,Beta1 核心页面,http://localhost:5160/admin/orders/bank-transfer-review,是,v1.0
ADM-005-03,官方管理员后台,订单与财务,公账汇款审核,凭证审核,录入银行流水号,录入银行流水号,审核时录入或校验银行流水号。,T0,流水号保存后可在订单中追溯。,Beta1 核心页面,http://localhost:5160/admin/orders/bank-transfer-review,是,v1.0
ADM-005-04,官方管理员后台,订单与财务,公账汇款审核,凭证审核,审核通过,审核通过,确认到账后将订单更新为已支付。,T0,订单状态变更并进入后续开通流程。,Beta1 核心页面,http://localhost:5160/admin/orders/bank-transfer-review,是,v1.0
ADM-005-05,官方管理员后台,订单与财务,公账汇款审核,凭证审核,驳回凭证,驳回凭证,填写驳回原因并退回客户补充。,T0,客户侧能看到原因并重新提交。,Beta1 核心页面,http://localhost:5160/admin/orders/bank-transfer-review,是,v1.0
ADM-005-06,官方管理员后台,订单与财务,公账汇款审核,凭证审核,挂起异常订单,挂起异常订单,对金额不符或资料不全订单标记挂起。,T0,挂起订单不进入开通任务。,Beta1 核心页面,http://localhost:5160/admin/orders/bank-transfer-review,否,v1.1
ADM-005-07,官方管理员后台,订单与财务,公账汇款审核,凭证审核,触发开通任务,触发开通任务,审核通过后自动或手动生成开通任务。,T0,同一订单不会重复生成多个开通任务。,Beta1 核心页面,http://localhost:5160/admin/orders/bank-transfer-review,否,v1.1
ADM-006-01,官方管理员后台,订单与财务,退款处理,退款单,查看退款单列表,查看退款单列表,展示退款申请、订单、客户、金额和状态。,T0,管理员能筛选待处理退款。,当前路由需补齐或并入订单详情,/,否,v2.0
ADM-006-02,官方管理员后台,订单与财务,退款处理,退款单,查看退款详情,查看退款详情,展示原订单、付款凭证、开通状态和佣金影响。,T0,详情能判断是否允许退款。,当前路由需补齐或并入订单详情,/,否,v2.0
ADM-006-03,官方管理员后台,订单与财务,退款处理,退款单,审核通过退款,审核通过退款,同意退款并记录退款原因。,T0,退款状态更新并触发后续冲销。,当前路由需补齐或并入订单详情,/,否,v2.0
ADM-006-04,官方管理员后台,订单与财务,退款处理,退款单,驳回退款申请,驳回退款申请,填写驳回原因并通知客户或销售。,T0,驳回原因可被关联角色查看。,当前路由需补齐或并入订单详情,/,否,v2.0
ADM-006-05,官方管理员后台,订单与财务,退款处理,退款单,处理佣金回退,处理佣金回退,退款后按规则回退或冻结佣金。,T0,佣金流水出现回退记录。,当前路由需补齐或并入订单详情,/,否,v2.0
ADM-007-01,官方管理员后台,开通交付,开通任务,任务分配,展示开通任务列表,展示开通任务列表,展示待开通、开通中、待激活、已开通、异常任务。,T0,管理员能按状态定位任务。,火山资源操作可先 mock,http://localhost:5160/admin/orders/opening-tasks,是,v1.0
ADM-007-02,官方管理员后台,开通交付,开通任务,任务分配,查看开通任务详情,查看开通任务详情,展示订单、企业、套餐、席位、火山映射和 SSO 状态。,T0,详情能支撑排查开通问题。,火山资源操作可先 mock,http://localhost:5160/admin/orders/opening-tasks,是,v1.0
ADM-007-03,官方管理员后台,开通交付,开通任务,任务分配,分配运维处理人,分配运维处理人,将任务分派给交付运维。,T0,运维侧能看到对应工单或任务。,火山资源操作可先 mock,http://localhost:5160/admin/orders/opening-tasks,否,v1.1
ADM-007-04,官方管理员后台,开通交付,开通任务,任务分配,记录开通进度,记录开通进度,维护资源映射、SSO、席位池等步骤进度。,T0,进度变化同步到销售和客户侧。,火山资源操作可先 mock,http://localhost:5160/admin/orders/opening-tasks,否,v1.1
ADM-007-05,官方管理员后台,开通交付,开通任务,任务分配,处理开通异常,处理开通异常,记录失败原因、重试或人工处理结果。,T0,异常任务有原因和下一步动作。,火山资源操作可先 mock,http://localhost:5160/admin/orders/opening-tasks,否,v1.1
ADM-007-06,官方管理员后台,开通交付,开通任务,任务分配,完成开通任务,完成开通任务,企业席位池可用后标记任务完成。,T0,完成后客户可分配席位并触发佣金 pending。,火山资源操作可先 mock,http://localhost:5160/admin/orders/opening-tasks,是,v1.0
ADM-008-01,官方管理员后台,开通交付,工单管理,交付与支持工单,展示核心数据,展示核心数据,官方管理员查看交付工单和支持工单并跟踪处理进度：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,运维执行入口在 ops,http://localhost:5160/admin/tickets,是,v1.0
ADM-008-02,官方管理员后台,开通交付,工单管理,交付与支持工单,支持搜索筛选,支持搜索筛选,官方管理员查看交付工单和支持工单并跟踪处理进度：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,运维执行入口在 ops,http://localhost:5160/admin/tickets,是,v1.0
ADM-008-03,官方管理员后台,开通交付,工单管理,交付与支持工单,查看详情或下钻,查看详情或下钻,官方管理员查看交付工单和支持工单并跟踪处理进度：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,运维执行入口在 ops,http://localhost:5160/admin/tickets,是,v1.0
ADM-008-04,官方管理员后台,开通交付,工单管理,交付与支持工单,展示状态与异常,展示状态与异常,官方管理员查看交付工单和支持工单并跟踪处理进度：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,运维执行入口在 ops,http://localhost:5160/admin/tickets,是,v1.0
ADM-008-05,官方管理员后台,开通交付,工单管理,交付与支持工单,处理空状态和加载失败,处理空状态和加载失败,官方管理员查看交付工单和支持工单并跟踪处理进度：处理空状态和加载失败。,T0,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,运维执行入口在 ops,http://localhost:5160/admin/tickets,否,v1.1
ADM-009-01,官方管理员后台,销售与代理,销售管理,销售列表,展示核心数据,展示核心数据,官方管理员管理销售账号、状态、客户归属和基础业绩：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,页面名当前为代理管理,http://localhost:5160/admin/sales,否,v1.1
ADM-009-02,官方管理员后台,销售与代理,销售管理,销售列表,支持搜索筛选,支持搜索筛选,官方管理员管理销售账号、状态、客户归属和基础业绩：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,页面名当前为代理管理,http://localhost:5160/admin/sales,否,v1.1
ADM-009-03,官方管理员后台,销售与代理,销售管理,销售列表,查看详情或下钻,查看详情或下钻,官方管理员管理销售账号、状态、客户归属和基础业绩：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,页面名当前为代理管理,http://localhost:5160/admin/sales,否,v1.1
ADM-009-04,官方管理员后台,销售与代理,销售管理,销售列表,展示状态与异常,展示状态与异常,官方管理员管理销售账号、状态、客户归属和基础业绩：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,页面名当前为代理管理,http://localhost:5160/admin/sales,否,v1.1
ADM-009-05,官方管理员后台,销售与代理,销售管理,销售列表,处理空状态和加载失败,处理空状态和加载失败,官方管理员管理销售账号、状态、客户归属和基础业绩：处理空状态和加载失败。,T0,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,页面名当前为代理管理,http://localhost:5160/admin/sales,否,v1.1
ADM-010-01,官方管理员后台,销售与代理,销售详情,名下客户,展示核心数据,展示核心数据,官方管理员查看销售档案、名下客户、佣金概览和销售继承：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,继承审批后置,/,否,v2.0
ADM-010-02,官方管理员后台,销售与代理,销售详情,名下客户,支持搜索筛选,支持搜索筛选,官方管理员查看销售档案、名下客户、佣金概览和销售继承：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,继承审批后置,/,否,v2.0
ADM-010-03,官方管理员后台,销售与代理,销售详情,名下客户,查看详情或下钻,查看详情或下钻,官方管理员查看销售档案、名下客户、佣金概览和销售继承：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,继承审批后置,/,否,v2.0
ADM-010-04,官方管理员后台,销售与代理,销售详情,名下客户,展示状态与异常,展示状态与异常,官方管理员查看销售档案、名下客户、佣金概览和销售继承：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,继承审批后置,/,否,v2.0
ADM-010-05,官方管理员后台,销售与代理,销售详情,名下客户,处理空状态和加载失败,处理空状态和加载失败,官方管理员查看销售档案、名下客户、佣金概览和销售继承：处理空状态和加载失败。,T0,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,继承审批后置,/,否,v2.0
ADM-011-01,官方管理员后台,线索管理,咨询留资池,分配销售,展示核心数据,展示核心数据,官方管理员查看官网咨询留资并分配销售跟进：展示核心数据。,T0,用户可以完成“展示核心数据”，且结果符合业务规则。,主链路获客入口,http://localhost:5160/admin/leads,是,v1.0
ADM-011-02,官方管理员后台,线索管理,咨询留资池,分配销售,支持搜索筛选,支持搜索筛选,官方管理员查看官网咨询留资并分配销售跟进：支持搜索筛选。,T0,用户可以完成“支持搜索筛选”，且结果符合业务规则。,主链路获客入口,http://localhost:5160/admin/leads,是,v1.0
ADM-011-03,官方管理员后台,线索管理,咨询留资池,分配销售,查看详情或下钻,查看详情或下钻,官方管理员查看官网咨询留资并分配销售跟进：查看详情或下钻。,T0,用户可以完成“查看详情或下钻”，且结果符合业务规则。,主链路获客入口,http://localhost:5160/admin/leads,是,v1.0
ADM-011-04,官方管理员后台,线索管理,咨询留资池,分配销售,展示状态与异常,展示状态与异常,官方管理员查看官网咨询留资并分配销售跟进：展示状态与异常。,T0,用户可以完成“展示状态与异常”，且结果符合业务规则。,主链路获客入口,http://localhost:5160/admin/leads,是,v1.0
ADM-011-05,官方管理员后台,线索管理,咨询留资池,分配销售,处理空状态和加载失败,处理空状态和加载失败,官方管理员查看官网咨询留资并分配销售跟进：处理空状态和加载失败。,T0,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,主链路获客入口,http://localhost:5160/admin/leads,是,v1.0
ADM-012-01,官方管理员后台,佣金,佣金规则,基础规则,查看佣金规则,查看佣金规则,展示当前启用规则、费率、适用范围和归属期。,T0,管理员能确认当前计算口径。,复杂政策后置,http://localhost:5160/admin/commission/rules,是,v1.0
ADM-012-02,官方管理员后台,佣金,佣金规则,基础规则,新增佣金规则,新增佣金规则,创建费率、结算口径和适用对象。,T0,规则保存后可用于后续订单。,复杂政策后置,http://localhost:5160/admin/commission/rules,是,v1.0
ADM-012-03,官方管理员后台,佣金,佣金规则,基础规则,编辑佣金规则,编辑佣金规则,调整规则字段并记录生效时间。,T0,新规则不影响已生成流水。,复杂政策后置,http://localhost:5160/admin/commission/rules,是,v1.0
ADM-012-04,官方管理员后台,佣金,佣金规则,基础规则,查看规则历史,查看规则历史,查看费率变更记录和操作者。,T0,历史记录可追溯。,复杂政策后置,http://localhost:5160/admin/commission/rules,是,v1.0
ADM-013-01,官方管理员后台,佣金,佣金流水,流水查询,展示佣金流水列表,展示佣金流水列表,展示订单、销售、客户、金额、状态和生成时间。,T0,流水能按订单追溯。,结算发放后置,http://localhost:5160/admin/commission/transactions http://localhost:5160/admin/commissions,是,v1.0
ADM-013-02,官方管理员后台,佣金,佣金流水,流水查询,筛选佣金流水,筛选佣金流水,按销售、客户、状态、时间筛选。,T0,结果与筛选条件一致。,结算发放后置,http://localhost:5160/admin/commission/transactions http://localhost:5160/admin/commissions,是,v1.0
ADM-013-03,官方管理员后台,佣金,佣金流水,流水查询,查看流水详情,查看流水详情,展示规则、计算基数、费率和状态变化。,T0,详情可解释金额来源。,结算发放后置,http://localhost:5160/admin/commission/transactions http://localhost:5160/admin/commissions,是,v1.0
ADM-013-04,官方管理员后台,佣金,佣金流水,流水查询,释放 pending 佣金,释放 pending 佣金,满足条件后将 pending 转为 confirmed。,T0,状态变化记录原因和时间。,结算发放后置,http://localhost:5160/admin/commission/transactions http://localhost:5160/admin/commissions,是,v1.0
ADM-013-05,官方管理员后台,佣金,佣金流水,流水查询,处理提现申请,处理提现申请,销售或代理发起提现后后台处理。,T0,提现状态和关联流水同步变化。,结算发放后置,http://localhost:5160/admin/commission/transactions http://localhost:5160/admin/commissions,是,v1.0
ADM-014-01,官方管理员后台,套餐价格,套餐与价格,标准套餐,查看套餐列表,查看套餐列表,展示套餐名称、价格、周期、权益、售卖状态。,T0,客户购买页能引用上架套餐。,Beta1 可简化配置,http://localhost:5160/admin/plans http://localhost:5160/admin/pricing,是,v1.0
ADM-014-02,官方管理员后台,套餐价格,套餐与价格,标准套餐,新增套餐,新增套餐,配置套餐权益、价格、席位和周期。,T0,保存后套餐进入草稿或待发布状态。,Beta1 可简化配置,http://localhost:5160/admin/plans http://localhost:5160/admin/pricing,是,v1.0
ADM-014-03,官方管理员后台,套餐价格,套餐与价格,标准套餐,编辑套餐,编辑套餐,调整套餐信息并校验影响范围。,T0,修改不会破坏已有订单快照。,Beta1 可简化配置,http://localhost:5160/admin/plans http://localhost:5160/admin/pricing,是,v1.0
ADM-014-04,官方管理员后台,套餐价格,套餐与价格,标准套餐,发布或下架套餐,发布或下架套餐,控制套餐是否可售。,T0,下架套餐不能被新订单购买。,Beta1 可简化配置,http://localhost:5160/admin/plans http://localhost:5160/admin/pricing,是,v1.0
ADM-014-05,官方管理员后台,套餐价格,套餐与价格,标准套餐,查看套餐历史,查看套餐历史,查看套餐版本和价格变更记录。,T0,历史版本可用于订单追溯。,Beta1 可简化配置,http://localhost:5160/admin/plans http://localhost:5160/admin/pricing,是,v1.0
ADM-015-01,官方管理员后台,组织权限,内部员工,员工账号,查看内部员工列表,查看内部员工列表,展示员工姓名、角色、状态、所属代理或部门。,T0,管理员可检索员工。,细粒度权限后置,http://localhost:5160/admin/staff,是,v1.0
ADM-015-02,官方管理员后台,组织权限,内部员工,员工账号,新增内部员工,新增内部员工,填写账号、手机号、角色和归属信息。,T0,员工创建后可登录对应后台。,细粒度权限后置,http://localhost:5160/admin/staff,是,v1.0
ADM-015-03,官方管理员后台,组织权限,内部员工,员工账号,编辑员工信息,编辑员工信息,调整员工角色、手机号或状态。,T0,保存后权限和资料同步。,细粒度权限后置,http://localhost:5160/admin/staff,是,v1.0
ADM-015-04,官方管理员后台,组织权限,内部员工,员工账号,冻结或启用员工,冻结或启用员工,控制员工是否可登录。,T0,冻结后账号不可继续登录。,细粒度权限后置,http://localhost:5160/admin/staff,是,v1.0
ADM-015-05,官方管理员后台,组织权限,内部员工,员工账号,查看员工业绩和佣金,查看员工业绩和佣金,查看销售或代理员工相关业绩。,T0,数据与客户、订单、佣金一致。,细粒度权限后置,http://localhost:5160/admin/staff,是,v1.0
ADM-016-01,官方管理员后台,优惠券,代金券管理,发券与查询,展示核心数据,展示核心数据,官方管理员手动发券、查看券状态和订单抵扣记录：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,Beta1 可不作为主链路阻塞项,http://localhost:5160/admin/coupons,是,v1.0
ADM-016-02,官方管理员后台,优惠券,代金券管理,发券与查询,支持搜索筛选,支持搜索筛选,官方管理员手动发券、查看券状态和订单抵扣记录：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,Beta1 可不作为主链路阻塞项,http://localhost:5160/admin/coupons,是,v1.0
ADM-016-03,官方管理员后台,优惠券,代金券管理,发券与查询,查看详情或下钻,查看详情或下钻,官方管理员手动发券、查看券状态和订单抵扣记录：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,Beta1 可不作为主链路阻塞项,http://localhost:5160/admin/coupons,是,v1.0
ADM-016-04,官方管理员后台,优惠券,代金券管理,发券与查询,展示状态与异常,展示状态与异常,官方管理员手动发券、查看券状态和订单抵扣记录：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,Beta1 可不作为主链路阻塞项,http://localhost:5160/admin/coupons,是,v1.0
ADM-016-05,官方管理员后台,优惠券,代金券管理,发券与查询,处理空状态和加载失败,处理空状态和加载失败,官方管理员手动发券、查看券状态和订单抵扣记录：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,Beta1 可不作为主链路阻塞项,http://localhost:5160/admin/coupons,是,v1.0
ADM-017-01,官方管理员后台,订单与财务,发票管理,发票列表,展示核心数据,展示核心数据,官方管理员或财务查看发票申请与开票状态：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,企业购买后续增强,http://localhost:5160/admin/orders/invoices,是,v1.0
ADM-017-02,官方管理员后台,订单与财务,发票管理,发票列表,支持搜索筛选,支持搜索筛选,官方管理员或财务查看发票申请与开票状态：支持搜索筛选。,P1,用户可以完成“支持搜索筛选”，且结果符合业务规则。,企业购买后续增强,http://localhost:5160/admin/orders/invoices,是,v1.0
ADM-017-03,官方管理员后台,订单与财务,发票管理,发票列表,查看详情或下钻,查看详情或下钻,官方管理员或财务查看发票申请与开票状态：查看详情或下钻。,P1,用户可以完成“查看详情或下钻”，且结果符合业务规则。,企业购买后续增强,http://localhost:5160/admin/orders/invoices,是,v1.0
ADM-017-04,官方管理员后台,订单与财务,发票管理,发票列表,展示状态与异常,展示状态与异常,官方管理员或财务查看发票申请与开票状态：展示状态与异常。,P1,用户可以完成“展示状态与异常”，且结果符合业务规则。,企业购买后续增强,http://localhost:5160/admin/orders/invoices,是,v1.0
ADM-017-05,官方管理员后台,订单与财务,发票管理,发票列表,处理空状态和加载失败,处理空状态和加载失败,官方管理员或财务查看发票申请与开票状态：处理空状态和加载失败。,P1,用户可以完成“处理空状态和加载失败”，且结果符合业务规则。,企业购买后续增强,http://localhost:5160/admin/orders/invoices,否,v1.1
ADM-018-01,官方管理员后台,佣金,佣金结算单,批次结算,填写业务表单,填写业务表单,官方管理员生成或查看佣金结算批次：填写业务表单。,P1,用户可以完成“填写业务表单”，且结果符合业务规则。,首批开通不阻塞,http://localhost:5160/admin/commission/batches,否,v1.1
ADM-018-02,官方管理员后台,佣金,佣金结算单,批次结算,校验必填和格式,校验必填和格式,官方管理员生成或查看佣金结算批次：校验必填和格式。,P1,用户可以完成“校验必填和格式”，且结果符合业务规则。,首批开通不阻塞,http://localhost:5160/admin/commission/batches,否,v1.1
ADM-018-03,官方管理员后台,佣金,佣金结算单,批次结算,提交创建请求,提交创建请求,官方管理员生成或查看佣金结算批次：提交创建请求。,P1,用户可以完成“提交创建请求”，且结果符合业务规则。,首批开通不阻塞,http://localhost:5160/admin/commission/batches,否,v1.1
ADM-018-04,官方管理员后台,佣金,佣金结算单,批次结算,展示成功反馈,展示成功反馈,官方管理员生成或查看佣金结算批次：展示成功反馈。,P1,用户可以完成“展示成功反馈”，且结果符合业务规则。,首批开通不阻塞,http://localhost:5160/admin/commission/batches,否,v1.1
ADM-018-05,官方管理员后台,佣金,佣金结算单,批次结算,处理失败与重复提交,处理失败与重复提交,官方管理员生成或查看佣金结算批次：处理失败与重复提交。,P1,用户可以完成“处理失败与重复提交”，且结果符合业务规则。,首批开通不阻塞,http://localhost:5160/admin/commission/batches,否,v1.1
ADM-019-01,官方管理员后台,销售与代理,客户调拨审批,归属变更,展示核心数据,展示核心数据,官方管理员审批客户归属调整、销售离职继承和冲突处理：展示核心数据。,P1,用户可以完成“展示核心数据”，且结果符合业务规则。,Beta1 可人工处理,http://localhost:5160/admin/sales/transfers,否,v1.1
